,timestamp,category,state,customer,product,scaled_price,rating
3754077,2018-02-05 13:47:28,42,22,68872,8436,-0.3954490824697674,1
3754287,2017-09-21 22:39:39,42,22,75313,8436,-0.3424327821725683,1
3758067,2018-03-29 13:15:54,42,22,37356,8436,-0.37424256235088776,0
3758277,2018-02-28 14:08:27,42,22,33497,8436,-0.37424256235088776,0
3758697,2018-02-28 14:08:27,42,22,33497,8436,-0.37424256235088776,0
3759537,2017-12-26 22:14:20,42,22,76247,8436,-0.3954490824697674,1
3764157,2017-11-13 08:53:34,42,22,28670,8436,-0.3424327821725683,0
3764577,2018-05-02 15:22:27,42,22,39098,8436,-0.37424256235088776,1
3774447,2018-02-05 18:11:49,42,22,57287,8436,-0.3954490824697674,0
3774657,2017-08-18 17:57:18,42,22,57835,8436,-0.3424327821725683,1
3774867,2017-09-12 14:18:39,42,22,82097,8436,-0.3424327821725683,1
3775287,2017-11-23 19:21:19,42,22,22712,8436,-0.4002205494965153,0
3779487,2017-07-21 17:20:29,42,22,51063,8436,-0.3424327821725683,0
3783267,2018-05-19 10:51:33,42,22,58809,8436,-0.37424256235088776,0
3786627,2018-04-11 03:46:10,42,22,60805,8436,-0.37424256235088776,1
3803007,2017-12-04 20:28:03,42,22,78114,8436,-0.3472042491993162,0
3803217,2018-04-15 18:00:27,42,22,59796,8436,-0.37424256235088776,0
3813507,2018-05-29 13:38:10,42,22,48060,8436,-0.3954490824697674,0
3819807,2017-11-16 14:36:08,42,22,15678,1478,-0.3424327821725683,1
3824427,2017-09-25 13:26:36,42,22,61572,1478,-0.3424327821725683,0
3825687,2018-02-28 14:08:27,42,22,33497,1478,-0.37424256235088776,0
3825897,2018-02-28 14:08:27,42,22,33497,1478,-0.37424256235088776,0
3826527,2017-11-29 10:08:46,42,22,22281,1478,-0.3472042491993162,0
3832407,2018-06-23 23:04:33,42,22,65140,1478,-0.3954490824697674,1
3833877,2018-08-05 15:42:51,42,22,89184,1478,-0.3954490824697674,1
3839967,2018-05-19 14:35:15,42,22,87119,1478,-0.37424256235088776,1
3847947,2018-02-05 16:42:37,42,22,75682,22223,-0.3954490824697674,0
3854037,2017-09-01 12:11:23,42,22,120,22223,-0.3424327821725683,0
3858657,2017-07-21 17:20:29,42,22,51063,22223,-0.3424327821725683,0
3859077,2018-02-12 11:44:29,42,22,81694,22223,-0.3954490824697674,0
3865797,2018-02-28 23:01:08,42,22,91977,22223,-0.37424256235088776,1
3870065,2018-04-22 21:26:51,42,22,24691,26367,-0.4500558717758824,1
3871449,2018-04-19 20:53:13,42,22,28878,2607,-0.5173865731533254,1
3872917,2018-04-29 22:31:37,42,22,70769,11274,-0.46728616937247214,0
3875407,2017-07-18 09:20:37,42,22,57743,13241,-0.5618672491026754,1
3875573,2017-08-22 20:19:34,42,22,59545,13241,-0.5618672491026754,1
3876403,2017-07-14 17:02:17,42,22,54759,10214,-0.6263350702640695,1
3877897,2018-07-17 13:32:49,42,22,27745,9522,-0.591609393569404,0
3882213,2017-08-22 20:19:34,42,22,59545,14153,-0.57427306337222,1
3886031,2017-08-03 17:18:23,42,22,61467,3420,-0.5243317084922584,1
3887857,2017-08-28 20:24:52,42,22,42932,28820,-0.47974499994231395,1
3894026,2017-03-13 08:43:09,42,22,42075,976,-0.5438947233019249,0
3894190,2017-09-25 08:56:14,42,22,84261,976,-0.591609393569404,1
3894272,2017-08-02 15:01:48,42,22,35088,976,-0.5491963533316448,1
3895748,2017-09-18 01:02:59,42,22,35088,6393,-0.2740417547891814,1
3897614,2017-12-13 12:02:03,42,22,12900,10906,-0.30807821957998327,1
3906111,2018-06-26 20:15:31,42,22,54110,7492,0.5328663357341891,0
3906437,2017-10-29 13:42:54,42,22,16480,20675,-0.2501844196554418,1
3906763,2017-10-29 13:42:54,42,22,16480,11641,-0.4707322288917901,1
3906926,2017-10-29 13:42:54,42,22,16480,12876,-0.41294446156784304,1
3907252,2018-08-17 07:09:44,42,22,12830,18035,-0.19875860836715867,0
3907578,2018-08-17 07:09:44,42,22,12830,23224,0.35791254475343204,0
3907741,2018-08-17 07:09:44,42,22,12830,17314,-0.2570765386940777,0
3908093,2017-06-08 23:17:57,42,16,59354,13949,-0.4484653827669665,0
3912519,2017-11-11 16:59:40,42,8,89681,596,-0.10582103394616861,0
3915503,2017-12-01 09:38:42,42,8,37394,596,-0.1299434505813942,0
3923117,2017-08-28 15:31:00,42,22,13185,7271,-0.5751743404772723,0
3923717,2017-06-07 02:53:27,42,22,77889,23319,-0.2941879489021171,1
3926003,2017-07-31 11:59:28,42,22,62047,11574,-0.5810061335099642,0
3928152,2018-06-25 14:34:45,42,22,53325,23407,1.0890073258518078,0
3928387,2018-05-02 20:29:20,42,22,61977,27695,-0.37906704567793287,0
3929377,2018-08-04 11:26:44,42,8,374,12528,-0.4023412015084032,0
3929462,2018-08-04 11:26:44,42,8,374,31559,-0.40403772311791364,0
3932457,2017-09-15 12:14:09,42,22,60407,24572,-0.35356620523498006,1
3939328,2017-05-06 19:32:23,42,20,70481,15565,-0.4585914961237315,1
3941410,2018-04-19 01:21:08,42,22,83943,5896,0.2677318179478964,0
3942580,2017-10-12 18:49:17,42,22,60812,19656,0.40027256869089417,0
3951419,2017-04-13 22:40:08,42,15,2331,22450,-0.2894164818753691,1
3958451,2018-08-12 06:35:38,42,22,48354,21090,-0.029106447416121495,0
3959059,2018-03-02 16:53:54,42,22,38740,21090,-0.1351390480105197,1
3965053,2017-06-14 16:07:23,42,20,88773,23112,1.4023336606082546,0
3965293,2017-08-13 20:23:26,42,20,17716,20727,0.21476853395099443,1
3969477,2018-02-04 21:02:18,42,22,70526,25683,0.3997954219882194,1
3975010,2017-11-06 23:33:48,42,15,53093,14180,0.29423996809649594,0
3976054,2018-08-13 01:18:39,42,16,63491,6889,-0.5014816830641656,1
3976847,2017-05-31 17:23:00,42,22,54337,22322,-0.5010045363614908,1
3976985,2017-03-05 20:17:09,42,22,67060,18870,-0.5226882031830453,1
3980193,2018-01-05 19:15:37,42,8,49471,26521,-0.5937830618815892,0
3986193,2018-03-27 14:29:03,42,8,88014,26521,-0.5937830618815892,1
4005771,2017-06-02 09:35:21,42,15,28834,25610,1.08423585882506,1
4006875,2018-07-14 14:47:19,42,15,64761,29131,0.07692615317827674,1
4008117,2017-12-07 11:06:04,42,15,35760,32093,-0.4216921511168809,0
4009497,2018-03-18 14:57:35,42,15,81577,26947,-0.236135100076684,0
4015592,2018-04-13 08:56:04,42,22,9325,31049,-0.3954490824697674,0
4025887,2018-04-16 10:44:09,42,22,84081,27575,-0.5698727104475525,0
4027413,2018-05-20 20:57:43,42,16,20132,13981,-0.029106447416121495,1
4028169,2018-03-05 18:15:11,42,16,81204,22911,0.17765712374295506,0
4028256,2018-05-19 11:23:11,42,16,46141,5208,-0.5805289868072895,0
4028520,2018-06-09 13:31:20,42,16,57618,2022,1.7204314623914494,0
4029236,2018-04-23 11:12:58,42,22,87138,9646,0.02390985288107762,0
4029761,2017-12-19 11:37:00,42,22,5573,780,-0.36841076931819583,1
4032467,2018-04-11 21:14:26,42,22,23643,9995,-0.3949719357670926,0
4033622,2017-07-17 14:07:15,42,15,65355,9279,2.17658371014855,0
4034400,2017-02-10 10:19:10,42,15,61296,18362,0.16175223365379532,0
4038683,2018-07-19 20:32:57,42,22,2952,8334,-0.34190261916959624,0
4040174,2017-09-29 06:48:03,42,8,84037,2442,1.2432847597166572,0
4040390,2017-03-09 23:39:26,42,8,91628,497,0.34677912169102026,0
4041254,2017-04-06 19:32:34,42,8,75931,21760,1.8312355300125953,1
4042785,2017-09-12 08:16:43,42,22,11141,24572,-0.3424327821725683,1
4043527,2017-09-15 01:32:20,42,22,4782,24283,-0.024334980389373543,1
4047710,2017-02-06 14:56:20,42,22,59559,18150,-0.47444336991259406,1
4047788,2017-03-01 08:28:57,42,22,2455,8601,-0.34296294517554027,0
4047996,2017-02-05 18:47:44,42,8,27833,6721,-0.3954490824697674,0
4055954,2018-07-25 10:16:15,43,22,57104,1995,-0.027515958407205537,1
4056882,2018-02-14 18:04:44,43,16,33713,1995,-0.024334980389373543,0
4059282,2018-02-23 10:37:40,43,16,60149,19314,-0.4212150044142061,1
4060402,2017-11-27 20:47:54,43,16,579,13122,-0.526081246402066,0
4061683,2018-08-17 15:55:36,43,22,59767,4477,-0.34773441220228823,1
4074597,2017-08-06 18:21:31,43,8,53155,25220,0.1764377488361195,1
4075779,2018-03-15 17:06:45,43,8,21087,7895,0.1087359333565962,1
4078143,2018-01-17 17:59:39,43,8,352,3192,0.047237025011845256,0
4078537,2017-12-01 14:12:58,43,8,47951,20916,0.015957407836497753,1
4082083,2018-08-08 22:05:59,43,8,58606,25368,-0.14049369434053685,1
4085235,2018-02-14 15:22:03,43,8,78821,12726,0.17500630872809508,1
4090651,2017-10-10 20:21:14,43,22,89918,23545,-0.6075142836585637,0
4091586,2018-02-04 20:21:50,43,22,50211,2340,-0.5757575197805416,1
4095464,2018-04-06 08:25:45,43,22,40216,24944,0.240746521096622,0
4102867,2017-04-23 00:03:58,43,22,37319,24916,0.14054571353491566,0
4105986,2017-11-12 20:19:55,43,22,13981,5573,-0.18290673457829615,0
4106298,2018-01-19 13:24:38,43,22,8050,5573,-0.18290673457829615,1
4113786,2018-02-22 23:33:58,43,22,87671,5573,-0.18290673457829615,1
4114930,2018-02-15 19:12:13,43,22,84351,5573,-0.18290673457829615,0
4118362,2017-10-23 12:57:00,43,22,87809,5573,-0.18290673457829615,1
4120754,2017-06-16 21:47:18,43,22,53872,5573,-0.18290673457829615,1
4121378,2017-07-19 19:37:19,43,22,86850,5573,-0.18290673457829615,0
4122210,2017-10-16 12:21:07,43,22,16889,5573,-0.18290673457829615,0
4122314,2017-10-16 12:21:07,43,22,16889,5573,-0.18290673457829615,0
4124914,2017-11-29 04:09:01,43,22,71885,5573,-0.18290673457829615,0
4125226,2017-10-11 21:55:04,43,22,44367,5573,-0.18290673457829615,0
4126058,2017-11-24 19:29:33,43,22,8765,5573,-0.18290673457829615,0
4127202,2017-07-24 08:31:38,43,22,71431,5573,-0.18290673457829615,1
4130946,2017-11-26 13:36:00,43,22,27578,5573,-0.18290673457829615,0
4131882,2017-07-30 03:06:35,43,22,68806,2736,-0.55402083665869,0
4132714,2017-09-09 03:24:18,43,22,45284,2736,-0.5328143165398103,1
4132818,2017-12-13 14:40:11,43,22,85411,2736,-0.5328143165398103,1
4133650,2018-02-05 19:25:42,43,22,43267,2736,-0.5328143165398103,0
4135418,2017-08-21 13:56:53,43,22,48895,2736,-0.5328143165398103,1
4136354,2017-10-29 15:26:17,43,22,82604,2736,-0.5328143165398103,0
4137394,2017-09-19 22:17:14,43,22,44644,2736,-0.5328143165398103,1
4140826,2017-10-11 21:55:04,43,22,44367,2736,-0.5328143165398103,1
4141762,2017-09-22 10:06:28,43,22,41333,2736,-0.5328143165398103,1
4142178,2017-11-23 22:14:47,43,22,30310,2736,-0.5328143165398103,0
4143634,2017-03-10 09:39:00,43,22,66990,2736,-0.55402083665869,1
4143842,2017-10-02 11:17:07,43,22,73711,2736,-0.5328143165398103,0
4144882,2017-07-26 21:58:26,43,22,51258,2736,-0.55402083665869,1
4145090,2017-02-27 15:16:24,43,22,44745,2736,-0.55402083665869,0
4145402,2017-06-15 16:46:30,43,22,79264,2736,-0.55402083665869,1
4146234,2017-10-16 12:21:07,43,22,16889,2736,-0.5328143165398103,0
4147170,2017-02-23 16:55:51,43,22,82928,2736,-0.55402083665869,1
4148002,2017-09-12 19:28:31,43,22,92204,2736,-0.5328143165398103,0
4148106,2017-08-14 11:04:20,43,22,87596,2736,-0.5328143165398103,1
4149042,2017-07-10 13:33:17,43,22,21233,2736,-0.55402083665869,0
4150186,2017-08-01 13:45:24,43,22,82139,2736,-0.55402083665869,1
4151642,2018-05-14 20:46:45,43,22,2549,2736,-0.5328143165398103,1
4152058,2017-08-30 11:41:00,43,22,52359,2736,-0.5328143165398103,1
4152890,2017-06-28 17:19:52,43,22,27963,2736,-0.55402083665869,0
4153410,2017-06-25 13:48:09,43,22,38235,2736,-0.55402083665869,1
4154034,2017-11-08 15:52:48,43,22,37482,2736,-0.5328143165398103,1
4154866,2018-02-07 15:30:26,43,22,5677,2736,-0.5328143165398103,1
4155490,2017-04-22 11:35:34,43,22,64620,2736,-0.55402083665869,1
4155594,2017-04-22 11:35:34,43,22,64620,2736,-0.55402083665869,0
4155906,2017-05-22 22:21:31,43,22,47896,2736,-0.55402083665869,0
4156114,2017-09-04 18:46:38,43,22,93005,2736,-0.5328143165398103,0
4156634,2018-01-04 02:42:26,43,22,57371,2736,-0.5328143165398103,1
4156738,2017-09-09 08:41:10,43,22,8898,2736,-0.5328143165398103,1
4157258,2017-08-13 14:22:44,43,22,85541,2736,-0.5328143165398103,0
4157362,2017-07-24 08:31:39,43,22,71431,2736,-0.55402083665869,1
4157778,2017-07-06 10:23:06,43,22,82148,2736,-0.55402083665869,1
4159858,2017-09-19 20:57:40,43,22,71633,2736,-0.5328143165398103,1
4160898,2017-12-09 11:43:51,43,22,16144,2736,-0.5328143165398103,1
4161002,2017-10-21 15:54:50,43,22,40616,2736,-0.5328143165398103,1
4161106,2017-10-21 15:54:50,43,22,40616,2736,-0.5328143165398103,0
4164226,2017-09-13 17:10:22,43,22,91760,15767,-0.3472572654996134,1
4165162,2018-02-16 17:59:44,43,22,82316,15767,-0.3472572654996134,1
4167242,2017-05-16 18:49:31,43,22,26094,15767,-0.3154474853212939,1
4167450,2017-08-24 19:06:43,43,22,80079,15767,-0.3472572654996134,1
4171298,2017-10-21 15:54:51,43,22,40616,15767,-0.3472572654996134,0
4173794,2017-06-09 13:54:15,43,22,90478,15767,-0.3419556354698935,1
4175042,2017-02-23 16:55:51,43,22,82928,15767,-0.3154474853212939,1
4176186,2017-09-26 12:48:14,43,22,39123,15767,-0.3472572654996134,1
4179514,2017-07-17 22:44:24,43,22,66967,15767,-0.368463785618493,0
4179618,2017-07-17 16:14:02,43,22,15949,15767,-0.368463785618493,0
4180034,2017-11-26 23:26:59,43,22,73859,15767,-0.3472572654996134,0
4180450,2017-06-23 21:39:52,43,22,15989,15767,-0.368463785618493,1
4182114,2017-07-19 14:34:02,43,22,44857,15767,-0.2942409652024143,0
4182842,2017-07-06 10:23:06,43,22,82148,15767,-0.368463785618493,0
4183154,2017-09-04 18:46:38,43,22,93005,15767,-0.3472572654996134,0
4183258,2017-09-04 18:46:38,43,22,93005,15767,-0.3472572654996134,0
4184610,2017-06-02 11:48:32,43,22,33923,15767,-0.3419556354698935,0
4185234,2017-04-03 13:57:14,43,22,3547,15767,-0.3154474853212939,1
4188354,2017-11-26 01:49:20,43,22,80297,9681,-0.2094148847268957,1
4195530,2017-08-25 10:20:51,43,22,69445,9681,-0.2094148847268957,0
4203018,2018-01-08 11:28:06,43,22,71519,27070,-0.3419556354698935,1
4205098,2017-08-25 20:14:51,43,22,29906,26544,-0.6281906407744715,0
4206450,2017-09-02 19:28:43,43,22,75734,22373,-0.47449638621289125,0
4206658,2017-06-20 14:01:10,43,22,42495,22373,-0.47449638621289125,0
4208322,2017-07-17 22:44:23,43,22,66967,22373,-0.47449638621289125,0
4208426,2017-07-17 22:44:23,43,22,66967,22373,-0.47449638621289125,1
4209050,2017-04-24 20:41:52,43,22,88368,22373,-0.47449638621289125,0
4209778,2017-10-16 12:21:07,43,22,16889,22373,-0.47449638621289125,0
4209882,2017-10-25 12:58:48,43,22,85322,22373,-0.47449638621289125,1
4210298,2017-06-06 23:09:15,43,22,64035,22373,-0.47449638621289125,1
4218826,2018-03-01 18:03:33,43,22,38271,7198,-0.1563985844296966,0
4219138,2017-10-08 23:56:02,43,22,60,393,-0.42148008591569214,0
4220742,2018-03-08 07:26:51,43,22,57478,20556,-0.24647327863463786,0
4221517,2018-07-13 20:58:24,43,15,37646,13784,1.269792909865257,0
4224823,2018-04-04 12:17:04,43,15,12990,13784,1.195039926446206,0
4225258,2017-10-28 00:24:20,43,15,6337,13784,1.195039926446206,1
4225693,2018-02-09 17:12:43,43,15,36526,13784,1.195039926446206,1
4228216,2017-05-15 09:00:01,43,15,4726,13784,1.195039926446206,1
4230826,2017-01-20 00:25:39,43,15,34637,13784,1.195039926446206,1
4233436,2017-11-23 16:19:10,43,15,1066,13784,1.195039926446206,1
4240568,2018-03-30 20:45:18,43,22,53475,9061,-0.596380860596152,1
4242463,2017-11-29 11:03:40,43,15,86405,23596,0.9829747252574095,1
4246264,2017-03-29 23:48:57,43,22,12500,2409,-0.5062531500909135,0
4247566,2017-11-17 23:43:34,43,22,72295,10321,-0.14314450935539683,1
4251286,2018-04-14 09:41:39,43,22,48720,13144,-0.5725765417627097,0
4251472,2018-05-18 22:03:10,43,22,45337,13144,-0.5831798018221495,1
4251658,2018-07-30 07:41:38,43,22,82452,13144,-0.5831798018221495,1
4255192,2018-06-26 14:03:15,43,22,82452,13144,-0.5831798018221495,1
4259470,2018-01-19 00:32:29,43,22,57697,7641,-0.14314450935539683,1
4272304,2017-10-06 14:03:19,43,22,832,22934,-0.39550209877006454,0
4272490,2017-07-25 09:07:16,43,22,48747,22934,-0.39550209877006454,1
4273420,2017-03-13 20:27:59,43,22,38465,2380,-0.3631091392884759,0
4275466,2017-12-22 19:23:43,43,22,21087,27759,0.0798950659949199,1
4279989,2018-06-03 23:08:46,43,22,3356,32212,-0.5831798018221495,1
4288405,2018-02-07 20:18:57,43,22,5542,23601,1.0630293387061802,1
4288635,2018-07-06 21:38:46,43,22,75600,23601,1.08953748885478,0
4289020,2018-02-10 20:40:34,43,22,13682,23601,1.0630293387061802,1
4289400,2018-04-20 12:34:10,43,22,72011,20273,0.3367060246345524,0
4293096,2017-12-20 21:11:47,43,15,30849,24732,-0.5544979833613648,0
4299679,2018-03-05 21:52:15,43,20,44186,14482,-0.24117164860491794,1
4314811,2018-06-30 09:51:07,43,8,14380,23880,-0.46967190288584615,0
4314856,2018-08-25 17:01:09,43,8,43788,23880,-0.41665560258864703,1
4314964,2018-07-22 13:04:52,43,8,90761,23880,-0.4272588626480869,1
4321956,2017-07-21 19:58:21,43,16,10643,1391,-0.3631091392884759,1
4324809,2017-06-10 00:06:36,43,8,44618,30848,-0.35144555322309207,0
4326984,2017-04-28 16:08:55,43,8,42405,218,-0.61742833181414,0
4327564,2017-11-22 09:09:01,43,8,69808,23320,-0.46967190288584615,1
4330029,2017-08-03 14:19:55,43,8,52963,26872,-0.488280624290163,1
4331562,2017-02-03 00:55:38,43,22,43754,9533,-0.4489955457699385,1
4331660,2017-05-29 19:02:27,43,22,54856,9533,-0.3323596851161004,0
4332934,2017-01-18 23:15:29,43,22,55205,22318,-0.1351390480105197,0
4333515,2018-04-05 15:24:37,43,22,5320,23477,-0.358337672261728,1
4349355,2017-12-04 22:02:12,43,16,44673,954,1.432287870276172,0
4349835,2018-06-24 13:38:07,43,16,17980,25730,0.13338851299479382,1
4353395,2018-02-28 15:12:53,43,16,23512,29535,0.3984700144807894,0
4353715,2017-11-27 17:40:49,43,16,50688,24729,-0.14229624855064157,1
4354635,2018-07-04 21:50:13,43,16,92180,7951,2.890236128449147,1
4357091,2017-05-12 07:59:02,43,22,79685,15758,0.06579273011586495,1
4357355,2018-01-21 11:29:19,43,22,72712,3025,0.29376282139382115,0
4357403,2017-03-20 14:39:19,43,22,46972,9933,-0.2544787399795149,1
4357583,2017-02-19 18:40:29,43,22,23933,8799,-0.5214158119759125,0
4357595,2017-03-16 11:11:09,43,22,30233,8799,-0.5214158119759125,0
4357607,2017-05-14 22:46:43,43,22,20002,8799,-0.5214158119759125,1
4357643,2017-02-22 14:26:31,43,22,49022,12902,-0.46463535435761216,1
4357667,2017-05-14 22:46:43,43,22,20002,12902,-0.46463535435761216,1
4357679,2017-05-16 17:33:46,43,22,20002,12902,-0.46463535435761216,1
4357703,2017-02-22 14:26:31,43,22,49022,4151,-0.22759947572883496,1
4357811,2017-06-13 11:11:47,43,22,5113,4151,-0.18285371827799893,1
4357823,2017-05-14 11:05:08,43,22,43724,4151,-0.22759947572883496,1
4358051,2017-10-19 17:02:53,43,22,91313,24702,0.3473092846939922,1
4358099,2017-02-08 15:53:07,43,22,57286,9739,-0.32408914226973734,1
4358795,2018-02-06 00:19:09,43,22,68698,21017,-0.1351390480105197,0
4358807,2018-02-06 00:19:09,43,22,68698,21017,-0.1351390480105197,1
4358831,2018-03-20 09:40:46,43,22,28260,2181,-0.24647327863463786,1
4358879,2018-01-18 15:26:35,43,22,88080,17488,0.03583852044794742,0
4359011,2017-09-01 10:33:16,43,22,36740,11178,0.03583852044794742,1
4359299,2017-08-07 21:58:33,43,22,9288,11970,-0.3615716665798571,0
4359443,2017-04-30 11:27:15,43,22,16816,15450,0.8581213380575059,0
4359455,2018-04-13 13:09:30,43,22,21126,27288,-0.3424327821725683,1
4362456,2018-05-02 11:22:31,43,22,80703,28376,-0.5014816830641656,1
4369704,2017-11-05 23:00:43,43,22,48864,28376,-0.5014816830641656,1
4370459,2018-01-07 17:33:13,43,22,17707,28376,-0.5014816830641656,1
4371667,2018-07-25 10:40:38,43,22,28406,28376,-0.5014816830641656,0
4373479,2018-07-08 11:32:31,43,22,51628,28376,-0.5014816830641656,0
4379670,2018-04-07 12:10:27,43,22,61808,28376,-0.5014816830641656,0
4380123,2018-04-03 21:42:57,43,22,91637,28376,-0.5014816830641656,1
4381935,2018-01-11 09:46:16,43,22,34691,21455,-0.5014816830641656,0
4382690,2017-12-31 11:38:28,43,22,50266,21455,-0.5014816830641656,0
4382841,2018-01-18 22:23:16,43,22,26654,21455,-0.5014816830641656,0
4388277,2017-12-07 17:49:20,43,22,48864,29979,-0.5014816830641656,1
4388730,2017-11-24 16:13:34,43,22,53104,29979,-0.5014816830641656,1
4389787,2017-11-24 16:13:34,43,22,53104,22308,-0.5014816830641656,1
4390995,2018-02-15 18:26:46,43,22,83952,1277,-0.5014816830641656,0
4391146,2017-12-07 17:49:20,43,22,48864,1277,-0.5014816830641656,1
4392656,2018-05-22 10:26:33,43,22,51708,1277,-0.5014816830641656,1
4395223,2017-09-15 23:12:17,43,22,79038,1277,-0.5014816830641656,0
4396129,2018-06-16 20:29:23,43,22,65680,1277,-0.5014816830641656,0
4397941,2017-11-24 16:13:34,43,22,53104,1328,-0.5810061335099642,1
4398998,2017-12-05 17:48:44,43,22,90432,1328,-0.5810061335099642,1
4400659,2018-04-28 21:18:24,43,22,5309,13526,-0.5014816830641656,1
4400961,2018-06-28 15:24:35,43,22,88560,13526,-0.5014816830641656,1
4405296,2018-08-01 16:43:43,43,22,64465,12094,-0.07512459607409036,0
4406916,2018-07-04 18:57:41,43,22,10310,31324,-0.07512459607409036,1
4409256,2018-08-13 17:23:35,43,22,26738,31324,-0.07512459607409036,1
4410516,2018-05-01 21:03:25,43,22,31937,562,-0.07512459607409036,0
4410696,2018-04-25 07:26:29,43,22,19405,562,-0.07512459607409036,1
4412136,2018-05-08 13:08:38,43,22,80513,12706,-0.07512459607409036,0
4412856,2018-04-23 21:49:49,43,22,93511,12706,-0.07512459607409036,0
4415016,2018-05-08 22:23:29,43,22,68882,17817,-0.0768211176836007,1
4415916,2018-05-18 08:04:22,43,22,51118,17817,-0.0768211176836007,0
4416996,2018-08-13 17:24:24,43,22,49753,8633,-0.07512459607409036,1
4417176,2018-05-10 10:58:28,43,22,92517,8633,-0.07512459607409036,1
4417896,2018-06-14 07:34:05,43,22,69042,8633,-0.07512459607409036,1
4422036,2018-08-20 17:34:52,43,22,27445,5885,-0.07512459607409036,0
4422396,2018-07-21 11:39:34,43,22,136,5885,-0.07512459607409036,1
4423476,2018-08-03 00:36:26,43,22,55829,10074,-0.07512459607409036,0
4424556,2018-06-08 05:46:58,43,22,51118,10074,-0.07512459607409036,1
